time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.009769900891128383,0.11078402835629542,11.872018342112431,0.06707949081400422,6.27197222522922,0.0,0.042992206453329664,0.33106903443274516,2.70805608037694,0.12151570246319221,-0.013102613770621645,0.0,452.0648552768916,451.1600317928005,451.04940735665525,451.35039186014626
1.2600000000000007,0.012610918593358493,0.13222164094948727,12.039812439949525,0.07459153887317882,6.271209940058926,0.0,0.05179124761539532,0.3843260324885221,2.8845802821189177,0.13169979046281316,-0.01192068578116121,0.0,467.6145492644769,467.7067387665758,467.88894264419474,468.6944353772351
1.3200000000000007,0.01594776203627485,0.1567194557467955,12.214114530274246,0.08285623890056382,6.270165165867148,0.0,0.059514657104494245,0.4330128355269894,2.925313000059151,0.14769207224590222,-0.03163521111673491,0.0,427.4077454542343,425.7242052871543,425.95359827808846,427.3372867983281
1.3800000000000008,0.019836425647041783,0.18470374939071824,12.395649140604904,0.09165598800215324,6.268067630686092,0.0,0.07033301163190513,0.5007796109669906,3.125203405887185,0.1445221309220808,-0.04260812099853118,0.0,475.84829247762343,475.007101691193,477.36191249278176,477.1384842584874
1.4400000000000008,0.024360230598165406,0.2165713516108295,12.584992227915947,0.10007600121236848,6.266472685029175,0.0,0.08064712890181283,0.5622768501302555,3.1859623998461517,0.13027613336974053,-0.005815957685477784,0.0,433.68790263258,436.7669015440829,435.1583292789429,433.98281329955887
1.5000000000000009,0.029485128110620807,0.2520333021554793,12.775452784483166,0.10784304032393077,6.266025942278258,0.0,0.09021671621600624,0.6204416302323035,3.1626976644740554,0.1277482347001336,-0.010922607812702169,0.0,407.8011511191923,407.34483171750975,407.57821797858173,407.36922608940625
1.560000000000001,0.03522007462508471,0.29128845587403224,12.966077418706975,0.11575457846420711,6.265371424450706,0.0,0.10100641214871085,0.6887600338099097,3.1912695773795776,0.13901455280860353,-0.010880690610893605,0.0,425.3494900827213,425.3531988039586,424.2974015304107,425.2803194994548
1.620000000000001,0.041717325476801556,0.33546007785548193,13.164084694799417,0.12384463762191622,6.264595543794233,0.0,0.11564180662431377,0.784525069785662,3.4081903841429053,0.1248006357335298,-0.017385141520926,0.0,483.8286403428514,483.33880576232673,484.4076719507892,483.35265433305085
1.680000000000001,0.04902642292056943,0.3849961026603344,13.370537116645709,0.1308541872785458,6.264151749286391,0.0,0.1280576417420431,0.8673491275559857,3.4732291897386833,0.09184692298997887,0.00744354392893525,0.0,438.1883005227219,440.24764286635957,440.2172701195919,437.4936628263873
1.740000000000001,0.05715881603453731,0.440149289466302,13.584788126560944,0.13656785614711975,6.26497037758681,0.0,0.14293261622588507,0.9716450535110329,3.6677280303710638,0.10124834819991782,0.023811548537665074,0.0,478.6206289703392,479.8646734310977,479.22067834611335,479.9417401370792
1.8000000000000012,0.0660834862765032,0.5011134492877993,13.806494772989428,0.14279499899755788,6.267063078345686,0.0,0.154376550027602,1.0610377527037644,3.7221887531888447,0.10842701946905602,0.05089548604660702,0.0,436.33216637278264,438.5880518455743,438.0820652631444,438.68811868076057
1.8600000000000012,0.07558673626794736,0.5669872543261462,14.027499822941383,0.14918855224665606,6.270031320409455,0.0,0.16217024629300852,1.1352623669899524,3.6447873648734195,0.10253801050142397,0.04645809336614657,0.0,394.0099207224184,393.6012923176003,394.19758539821953,393.66450765779166
1.9200000000000013,0.08556225407865381,0.6380022585805222,14.247762453391474,0.15480636120315694,6.272798087443565,0.0,0.17007666749100367,1.2324260535589568,3.696990347420004,0.062423335795137425,0.045413290433197584,0.0,438.27097237349886,438.1854047409302,438.6440514658032,435.3067377348527
1.9800000000000013,0.09596746513025851,0.7150866219837219,14.472061460727582,0.15836840170643107,6.275636515184733,0.0,0.17647953090250867,1.3373441788136808,3.7792576270693603,0.052425222036142936,0.05084752880499765,0.0,447.3939499794812,447.8375393116832,448.46105944446515,447.65058647871047
2.0400000000000014,0.10670456853152861,0.7987038907308566,14.702362132280197,0.16165917714371947,6.27923845449029,0.0,0.18106261713228364,1.4501365609461758,3.8969144336909647,0.05929342942384996,0.07394829238897106,0.0,458.39245218173977,460.2269470743398,459.7742173857561,460.31997486672435
2.1000000000000014,0.11763143508970778,0.8890098008718974,14.938825362626039,0.16491017787312678,7.442825170222989e-05,0.0,0.18272851480650673,1.5603159239026416,3.984763217352698,0.0412567369084738,0.04722498830920212,0.0,452.61115255250525,450.4582285306681,452.21106678851675,450.75755529163763
2.1600000000000015,0.128581537794394,0.9859369823408669,15.180276116174165,0.16714537157989895,0.0029888777624442753,0.0,0.1819863919060185,1.6707341580772985,4.063207027754243,0.02772166827929536,0.0511436486821719,0.0,449.4455153684929,449.7644482319634,449.83647618180777,448.73962295559824
2.2200000000000015,0.13942933342098734,1.0894052658589228,15.425721776192105,0.16890936855339067,0.006252326301572353,0.0,0.1793003495362979,1.7782905931652027,4.118020441634537,0.032560824372417134,0.060199388499904104,0.0,441.54453192875167,442.2930295443757,443.38510080450646,443.78278688079416
2.2800000000000016,0.15005528196063497,1.1992319186515334,15.673720952698037,0.17226660435099994,0.00973533924951564,0.0,0.17456812167043217,1.8827908268119242,4.1483895356015585,0.08219724699525878,0.05336450785937089,0.0,435.3746325272515,434.804744379881,433.855075308758,438.0049305984883
2.3400000000000016,0.16034195690332995,1.315241651236332,15.922671130002106,0.17755158881585054,0.012769097389862871,0.0,0.168044213326164,1.9845962562715116,4.149782783787472,0.09781495316529651,0.044272135563604015,0.0,426.1555347204195,425.37927054404736,426.6315588482538,427.96978239229037
2.4000000000000017,0.1701812298195246,1.4374877541940914,16.171906337039786,0.18322635113523145,0.015613686365794521,0.0,0.15968540271618592,2.090723282256346,4.157841533099464,0.08716907235265907,0.05304228665350259,0.0,428.4224197534438,429.1689735388735,429.94439597306945,429.04927085652827
2.4600000000000017,0.1794007326663153,1.5669266609197146,16.425545119244752,0.18870487470165997,0.018694677139469817,0.0,0.14729880838626588,2.224319660186011,4.2960305683375095,0.09851070003489931,0.04773117447817275,0.0,470.1886958639459,469.7785395952479,471.0958859155965,471.97854781467976
2.520000000000002,0.18789378393927753,1.7036666372509666,16.68314249992447,0.1940994138760761,0.0219870778223763,0.0,0.13553138247314378,2.3341141468790814,4.290367161812048,0.06099207152029299,0.06628435765634885,0.0,426.10008687334795,427.6855191935755,428.1322319251539,424.93420761270113
2.580000000000002,0.19548802103735688,1.848185818096322,16.946034125205987,0.19725743705089993,0.02596324260879701,0.0,0.11716765098089775,2.4833654974199266,4.4717504161776445,0.025322263374862167,0.06623952240341686,0.0,485.8448890997632,485.84438020994753,486.6097117533403,483.9332764542248
2.640000000000002,0.20209314874258744,2.000192092436964,17.212206226426478,0.19839177708187883,0.030201136145224794,0.0,0.10267553012493202,2.583588279954747,4.40083794342869,0.0012409543974236346,0.07821603017635084,0.0,406.43553218117586,407.51195120136055,407.6414359187955,405.4834831744961
2.700000000000002,0.20764462932946678,2.1589380005585994,17.47773912189116,0.19811153597808318,0.03531677382985077,0.0,0.08190818940098125,2.707797677864122,4.449961060896554,-0.020395773440544697,0.09654284783757554,0.0,445.49927062409324,447.0012715696969,447.65789824455254,445.89363893134606
2.760000000000002,0.21163667945032447,2.326245856692256,17.751880836960144,0.1975085073459102,0.040947552306271895,0.0,0.050489344306960685,2.8687136170539373,4.686987357448164,0.005186353238526679,0.08782399952519086,0.0,503.87754203084296,503.2530739310346,502.7213054072512,504.5718396210628
2.820000000000002,0.2140546179523482,2.5010716226255267,18.02969894974851,0.19827789109605654,0.04593883610728877,0.0,0.02972126771879361,2.9588488707859852,4.574015217340597,0.024868139519415938,0.07177733233963611,0.0,395.82944035210875,394.35616834140666,393.28318990481233,395.1022328183035
2.880000000000002,0.21498110054516842,2.6820424704483417,18.304416388194987,0.19969664474266136,0.049897846112122224,0.0,0.0007934594762837067,3.073525376995142,4.5830560931421696,0.02108226042848124,0.05070081669400241,0.0,437.13339448709877,435.3764675854465,435.47887691872046,435.162105942749
2.940000000000002,0.21407257259095572,2.8700268549662953,18.580283683908263,0.20219502572677595,0.05266288485379622,0.0,-0.031335829591496556,3.19267028165105,4.61223556947659,0.06596244972262519,0.034727352534061645,0.0,443.47833106447894,442.16537326412504,440.80129166167364,444.4959059630403
3.000000000000002,0.21098156292798778,3.0659790779638594,18.86169547327523,0.20586914630205477,0.05467460785635936,0.0,-0.0718793908168339,3.339233976243803,4.76722296490206,0.049537897502119455,0.031017229453599412,0.0,482.56138721401527,482.28155659154163,482.8969886475392,481.6585730743498
3.0600000000000023,0.20576022730193444,3.2694953586504014,19.146229314190347,0.2089191798595884,0.0563977038559047,0.0,-0.10231422899000851,3.444810162672368,4.717288205095466,0.053306611842795476,0.023671479980118555,0.0,418.93043941053713,418.291393319667,419.4990705002304,419.8280614209079
3.1200000000000023,0.19867593998716027,3.4794149685038023,19.42793581522576,0.2119940712888697,0.057519977991100646,0.0,-0.13393642969258895,3.552680608194566,4.6729455602350205,0.046777717820716054,0.0062391663213608615,0.0,421.62439859521515,420.1153160489806,421.2984758436873,420.7353193237462
3.1800000000000024,0.18942196308334294,3.6967780418633707,19.711337345268756,0.21516351979806458,0.05753695215901988,0.0,-0.17451486146601528,3.692827835686438,4.7731008775366925,0.06277931136833528,-0.015608077926338334,0.0,468.90311038644876,467.20258796838675,466.52226992465586,467.7718425928334
3.2400000000000024,0.17775466788924008,3.922539416682495,20.00046321031485,0.21954090167526097,0.05628732618506582,0.0,-0.21424746620652493,3.8327354555328528,4.863751948396748,0.08800051853941403,-0.03411957337774152,0.0,466.63163436737835,465.1840841804489,465.2971003802304,467.27140049329444
3.3000000000000025,0.16380703285511883,4.15648296217636,20.293732043816437,0.22455150766832155,0.05471509871351721,0.0,-0.25047624697541976,3.9656777407977115,4.911365600176359,0.0725453805738377,-0.013811167435048316,0.0,452.6663966263862,454.2977925635845,455.3359164510027,454.1030527214142
3.3600000000000025,0.14781489596074698,4.398058142222373,20.58802014475942,0.22933478435954235,0.053930283126291556,0.0,-0.28251625596103924,4.087084958864043,4.89804282687518,0.09117371152182133,-0.011657144137178941,0.0,435.47713759607745,435.65742924629114,434.5502259569249,436.11439287837567
3.4200000000000026,0.1298022146523705,4.647454870411519,20.883507170905165,0.23528656462856734,0.053642222161804476,0.0,-0.3178333270029616,4.226467083742893,4.950934590751407,0.11171479480409627,0.006241961209780773,0.0,456.67864678631577,458.1044629215875,456.4215670964646,458.0662598416421
3.4800000000000026,0.1096158735645852,4.905560650870175,21.183176112844198,0.24196754500595308,0.053702985790486046,0.0,-0.3550312309272263,4.3774568590215175,5.037200587054567,0.11060991625952239,-0.012316851814920364,0.0,469.2386055326508,467.79541933071766,469.55942505646397,469.4839485783715
3.5400000000000027,0.08744187000905965,5.171756004076856,21.48362602204874,0.24826665642707368,0.052524846236617684,0.0,-0.384033580542118,4.496133667617623,4.977750593679356,0.09031450644221312,-0.04124480679614016,0.0,424.5991564196714,422.10943832413153,424.61017981726314,422.875112762424
3.6000000000000028,0.06339773369925512,5.445876356150755,21.783363919589288,0.2538041945276115,0.04977313704884967,0.0,-0.4171692559598103,4.641484514118765,5.012988127319351,0.09597786801615153,-0.057218861409539,0.0,455.29524835513257,454.0139094647054,454.8445982750068,455.3049591653532
3.660000000000003,0.03736426677607631,5.729091122747314,22.086324761657796,0.25942320774969563,0.046154275413375245,0.0,-0.45022834301775727,4.79926970763379,5.084958732257614,0.08853721789091777,-0.06735926416275007,0.0,468.47896088827,467.68726175154933,467.29835234779716,466.72480715204165
3.720000000000003,0.009379944575598757,6.022098601513239,22.394491676910345,0.2642931886030535,0.042306404823726496,0.0,-0.48213282172878336,4.9678189911721615,5.186359064612526,0.05932514232025749,-0.058353689489801165,0.0,476.6234892345806,477.30866389179397,480.3871155990539,478.1710111863958
3.780000000000003,-0.02011986254429361,6.323272004303202,22.701311439871763,0.2675580725094413,0.039868021177517754,0.0,-0.501029296393954,5.071510851164765,5.0414968238504505,0.042136219318511525,-0.01847363915806058,0.0,395.8501289494347,399.5025247335194,399.59223652855655,398.0240693500075
3.840000000000003,-0.0507698536539739,6.630968488872042,23.000507127351113,0.2696522374547623,0.03886675985798149,0.0,-0.5205775753881382,5.185131482637054,4.932049668777992,0.01370217314721764,-0.013335957970849625,0.0,409.24345716959607,409.7006790431032,411.24182705082217,408.71538487516915
3.900000000000003,-0.08264946824917017,6.945952967961416,23.294881858702958,0.27032175476028186,0.03821906725322499,0.0,-0.5420229085750929,5.314236079557015,4.8805434718763525,0.005512646588712474,-0.006143799108673567,0.0,428.70779838553506,429.3187285631862,429.2718854257162,428.57610758736297
3.960000000000003,-0.11589886442151066,7.2692971936307735,23.588497465849393,0.2706565226213584,0.03782504386627572,0.0,-0.5662439086258994,5.463637550871724,4.906345735167522,0.005712772340507805,-0.007427331670093756,0.0,453.0080612767053,452.9049254323138,455.5071398985435,455.523049481962
4.020000000000002,-0.150599343842658,7.601605925192299,23.88379844271099,0.27059116563985874,0.03726455484329971,0.0,-0.5903804255570957,5.613027451889656,4.936703642202128,-0.020358635829786753,-0.01347457989624887,0.0,456.29330314790593,455.810305602413,457.64056490960655,455.56022754361123
4.080000000000001,-0.18673298455102844,7.94280077287883,24.180837105376998,0.2690870789081181,0.036131266571438836,0.0,-0.6139777678285702,5.759695300084811,4.964357608093401,-0.03671503899590327,-0.03283906859171269,0.0,457.33177031796725,455.7864487280644,456.200477045474,454.8921627234783
4.14,-0.22417189041325228,8.292080534509449,24.47724263753549,0.26671652688600744,0.03407840807773521,0.0,-0.6338309278150493,5.882575869224657,4.916067479276446,-0.04578085159799868,-0.03711666376033207,0.0,432.184719469331,431.8234218861625,431.49153899363534,430.7244727971108
